sampling_period,patch,date,time,treatment,divers,observer,quad_id,transect,heading,quadrat,shoot_count,distance_patch,above_ground,below_ground,shoot_bag_num,percent_total_n,percent_total_c,total_grunt_nh4_rate,mean_sand_depth,sd_sand_depth,original_cuke_density,final_cuke_density,true_seagrass_area,total_reef_area,log_original_cuke_density,log_final_cuke_density,prop_dd,lat,lon,total_cuke_excretion,patch_size,grunt_pee_m2,cuke_pee_m2,log_grunt_pee_m2,log_cuke_pee_m2,scale_log_og_cukes,scale_log_cukes_final,scale_log_grunt_pee_m2,scale_log_cuke_pee_m2,scale_distance,scale_sand,scale_seagrass_area,scale_reef_area,scale_patch_size,cont_treatment,scale_cont_treatment,mean_blade_height,sd_blade_height,n_blade_height,se_blade_height,shoot_count_offset,above_ground_offset,below_ground_offset,mean_height_offset,sd_height_offset,percent_total_n_offset,observer_offset,shoot_prop,height_prop,above_prop,below_prop,percent_total_n_prop
2,Montreal,2019-08-04,11:00:00,zero,"RM, HW, RG",RM,3_3,3,210,3,52,2.2,NA,NA,T3Q3,0.01802,0.37832,1893.169847285691,5.75,1.707825127659933,0.6026210474790317,0,11.615923521561974,18.643410033784622,-0.5064667251178822,-4.891386666278263,0.5,24.820924,-76.263468,0,30.259333555346597,162.98057091814596,0,5.097167850413787,-2.4064789070070094,1.086779718243537,-1.680969312513574,0.7436952878005991,-1.701721049478948,0.19752507184179982,-1.466596490382617,-0.8327932240982457,-0.38162705307042877,-0.6842853287868008,-1,-1.2236643728386054,7.866666666666667,1.7704989880445192,6,0.7228031851371745,59,0.217,1.289,7.7,1.547578754054216,0.01766,RM,0.8813559322033898,1.0216450216450217,NA,NA,1.0203850509626275
2,94North,2019-08-04,12:30:00,ft,"RM, HW, RG",RM,1_1,1,120,1,157,0,NA,NA,T1Q1,0.02061,0.38661,2548.4342334006205,10,0.816496580927726,0.14400844605780333,0.14400844605780333,62.49633439130024,24.426336722017254,-1.9378833279469772,-1.887041305452561,0,24.81939599,-76.26096603,108,86.92267111331749,40.77733931472585,1.7281013526936402,3.7221884562059917,0.597865399333879,-0.4338805381962523,0.2949313317961114,0.05347630814516468,0.24376315290256578,-1.0855701456526592,-0.8764491115852341,0.25223418393798264,-0.24421856136832795,0.019244367023708277,NA,NA,7.9799999999999995,1.8579558659989743,5,0.8309031231136393,165,0.729,2.084,11.98,2.2365151463828723,0.01864,HW,0.9515151515151515,0.6661101836393989,NA,NA,1.10568669527897
2,94North,2019-08-04,12:30:00,ft,"RM, HW, RG",RG,1_2,1,120,2,117,4.2,NA,NA,T1Q2,0.01869,0.38338,2548.4342334006205,13.5,3.5118845842842465,0.14400844605780333,0.14400844605780333,62.49633439130024,24.426336722017254,-1.9378833279469772,-1.887041305452561,0,24.81939599,-76.26096603,108,86.92267111331749,40.77733931472585,1.7281013526936402,3.7221884562059917,0.597865399333879,-0.4338805381962523,0.2949313317961114,0.05347630814516468,0.24376315290256578,1.3639752695640353,-0.3904453878697423,0.25223418393798264,-0.24421856136832795,0.019244367023708277,NA,NA,9.219999999999999,2.9218145047213384,5,1.3066751700403585,180,0.79,0.711,9.88,2.007984063681781,0.017929999999999998,RM,0.65,0.9331983805668014,NA,NA,1.0423870607919687
2,94North,2019-08-04,12:30:00,ft,"RM, HW, RG",HW,1_3,1,120,3,93,5.7,NA,NA,T1Q3,0.01837,0.37978,2548.4342334006205,9.75,0.9574271077563381,0.14400844605780333,0.14400844605780333,62.49633439130024,24.426336722017254,-1.9378833279469772,-1.887041305452561,0,24.81939599,-76.26096603,108,86.92267111331749,40.77733931472585,1.7281013526936402,3.7221884562059917,0.597865399333879,-0.4338805381962523,0.2949313317961114,0.05347630814516468,0.24376315290256578,2.2388129178557117,-0.9111636632791978,0.25223418393798264,-0.24421856136832795,0.019244367023708277,NA,NA,9.16,0.9939818911831338,5,0.4445222154178572,108,0.338,1.695,8.22,1.1734564329364767,0.017689999999999997,HW,0.8611111111111112,1.1143552311435523,NA,NA,1.0384397964951952
2,94North,2019-08-04,12:30:00,ft,"RM, HW, RG",RM,2_1,2,30,1,184,0,0.686,2.892,T2Q1,0.02061,0.38661,2548.4342334006205,10,0.816496580927726,0.14400844605780333,0.14400844605780333,62.49633439130024,24.426336722017254,-1.9378833279469772,-1.887041305452561,0,24.81939599,-76.26096603,108,86.92267111331749,40.77733931472585,1.7281013526936402,3.7221884562059917,0.597865399333879,-0.4338805381962523,0.2949313317961114,0.05347630814516468,0.24376315290256578,-1.0855701456526592,-0.8764491115852341,0.25223418393798264,-0.24421856136832795,0.019244367023708277,NA,NA,10.86,1.7401149387324966,5,0.7782030583337488,186,0.776,4.265,12.06,1.0064790112068904,0.01864,HW,0.989247311827957,0.9004975124378108,0.8840206185567011,0.6780773739742088,1.10568669527897
2,94North,2019-08-04,12:30:00,ft,"RM, HW, RG",HW,2_2,2,30,2,139,1.8,0.353,2.678,T2Q2,0.01869,0.38338,2548.4342334006205,13.5,3.5118845842842465,0.14400844605780333,0.14400844605780333,62.49633439130024,24.426336722017254,-1.9378833279469772,-1.887041305452561,0,24.81939599,-76.26096603,108,86.92267111331749,40.77733931472585,1.7281013526936402,3.7221884562059917,0.597865399333879,-0.4338805381962523,0.2949313317961114,0.05347630814516468,0.24376315290256578,-0.03576496770264732,-0.3904453878697423,0.25223418393798264,-0.24421856136832795,0.019244367023708277,NA,NA,10.76,1.0478549517943792,5,0.4686149805543994,171,0.405,3.801,9.86,3.1109484084439587,0.017929999999999998,RM,0.8128654970760234,1.0912778904665315,0.8716049382716048,0.7045514338332017,1.0423870607919687
2,94North,2019-08-04,12:30:00,ft,"RM, HW, RG",RG,2_3,2,30,3,47,3.4,0.052,0.209,T2Q3,0.01837,0.37978,2548.4342334006205,9.75,0.9574271077563381,0.14400844605780333,0.14400844605780333,62.49633439130024,24.426336722017254,-1.9378833279469772,-1.887041305452561,0,24.81939599,-76.26096603,108,86.92267111331749,40.77733931472585,1.7281013526936402,3.7221884562059917,0.597865399333879,-0.4338805381962523,0.2949313317961114,0.05347630814516468,0.24376315290256578,0.8973951904751408,-0.9111636632791978,0.25223418393798264,-0.24421856136832795,0.019244367023708277,NA,NA,8.6,1.7832554500127011,5,0.7974960814950756,58,0.068,2.311,6.34,1.2033287165193056,0.017689999999999997,RM,0.8103448275862069,1.3564668769716088,0.7647058823529411,0.09043704024231934,1.0384397964951952
2,94North,2019-08-04,12:30:00,ft,"RM, HW, RG",RM,3_1,3,210,1,226,0,0.942,3.203,T3Q1,0.02061,0.38661,2548.4342334006205,10,0.816496580927726,0.14400844605780333,0.14400844605780333,62.49633439130024,24.426336722017254,-1.9378833279469772,-1.887041305452561,0,24.81939599,-76.26096603,108,86.92267111331749,40.77733931472585,1.7281013526936402,3.7221884562059917,0.597865399333879,-0.4338805381962523,0.2949313317961114,0.05347630814516468,0.24376315290256578,-1.0855701456526592,-0.8764491115852341,0.25223418393798264,-0.24421856136832795,0.019244367023708277,NA,NA,8.54,0.2880972058177589,5,0.12884098726725135,224,1.162,2.155,13.24,1.443260198301055,0.01864,RM,1.0089285714285714,0.6450151057401812,0.810671256454389,1.48631090487239,1.10568669527897
2,94North,2019-08-04,12:30:00,ft,"RM, HW, RG",HW,3_2,3,210,2,237,3.5,0.455,5.074,T3Q2,0.01869,0.38338,2548.4342334006205,13.5,3.5118845842842465,0.14400844605780333,0.14400844605780333,62.49633439130024,24.426336722017254,-1.9378833279469772,-1.887041305452561,0,24.81939599,-76.26096603,108,86.92267111331749,40.77733931472585,1.7281013526936402,3.7221884562059917,0.597865399333879,-0.4338805381962523,0.2949313317961114,0.05347630814516468,0.24376315290256578,0.9557177003612527,-0.3904453878697423,0.25223418393798264,-0.24421856136832795,0.019244367023708277,NA,NA,11.5,1.7000000000000002,5,0.7602631123499285,243,0.901,1.782,NA,NA,0.017929999999999998,HW,0.9753086419753086,NA,0.5049944506104329,2.8473625140291805,1.0423870607919687
2,94North,2019-08-04,12:30:00,ft,"RM, HW, RG",RG,3_3,3,210,3,111,5,NA,NA,T3Q3,0.01837,0.37978,2548.4342334006205,9.75,0.9574271077563381,0.14400844605780333,0.14400844605780333,62.49633439130024,24.426336722017254,-1.9378833279469772,-1.887041305452561,0,24.81939599,-76.26096603,108,86.92267111331749,40.77733931472585,1.7281013526936402,3.7221884562059917,0.597865399333879,-0.4338805381962523,0.2949313317961114,0.05347630814516468,0.24376315290256578,1.8305553486529293,-0.9111636632791978,0.25223418393798264,-0.24421856136832795,0.019244367023708277,NA,NA,9.46,2.073161836422811,5,0.9271461589199408,189,1.408,1.872,8.879999999999999,2.313438998547401,0.017689999999999997,HW,0.5873015873015873,1.0653153153153154,NA,NA,1.0384397964951952
2,94Urchin,2019-08-05,10:00:00,dd,"RM, HW, RG",RM,1_1,1,120,1,281,0,NA,NA,T1Q1,0.01797,0.37638,8808.21059359641,12.5,3.415650255319866,0.20001651020308528,0.20001651020308528,29.997523673960437,59.30829376847934,-1.6093553648258216,-1.5724913688072644,1,24.81939599,-76.26096603,93.6,89.30581744243977,293.6312573441667,3.12025755916813,5.684289435002988,1.1663923189238081,-0.08487004351561625,0.5018048259653026,1.0384214944302799,0.6119167424749764,-1.0855701456526592,-0.5293035946455971,-0.44080464483978893,0.5846138558098111,0.04883341497352287,NA,NA,11.76,3.5253368633366087,5,1.5765785740013085,203,1.303,2.893,9.18,2.5606639763936228,0.01667,HW,1.3842364532019704,1.281045751633987,NA,NA,1.0779844031193762
2,94Urchin,2019-08-05,10:00:00,dd,"RM, HW, RG",HW,1_2,1,120,2,152,3,NA,NA,T1Q2,0.01798,0.37533,8808.21059359641,16.125,2.6575364531836625,0.20001651020308528,0.20001651020308528,29.997523673960437,59.30829376847934,-1.6093553648258216,-1.5724913688072644,1,24.81939599,-76.26096603,93.6,89.30581744243977,293.6312573441667,3.12025755916813,5.684289435002988,1.1663923189238081,-0.08487004351561625,0.5018048259653026,1.0384214944302799,0.6119167424749764,0.6641051509306938,-0.025942595083123493,-0.44080464483978893,0.5846138558098111,0.04883341497352287,NA,NA,10.860000000000001,1.1631852818876278,5,0.5201922721455982,217,0.985,7.208,9.78,2.6451843035977665,0.01654,RM,0.7004608294930875,1.110429447852761,NA,NA,1.0870616686819832
2,94Urchin,2019-08-05,10:00:00,dd,"RM, HW, RG",RG,1_3,1,120,3,82,4.5,NA,NA,T1Q3,0.01733,0.36733,8808.21059359641,13.25,1.5545631755148024,0.20001651020308528,0.20001651020308528,29.997523673960437,59.30829376847934,-1.6093553648258216,-1.5724913688072644,1,24.81939599,-76.26096603,93.6,89.30581744243977,293.6312573441667,3.12025755916813,5.684289435002988,1.1663923189238081,-0.08487004351561625,0.5018048259653026,1.0384214944302799,0.6119167424749764,1.5389427992223703,-0.425159939563706,-0.44080464483978893,0.5846138558098111,0.04883341497352287,NA,NA,9.18,2.070507184242547,5,0.9259589623736033,114,0.452,6.988,8,1.6837458240482737,0.01719,RM,0.7192982456140351,1.1475,NA,NA,1.0081442699243748
2,94Urchin,2019-08-05,10:00:00,dd,"RM, HW, RG",HW,2_1,2,30,1,409,0.2,1.506,11.753,T2Q1,0.01797,0.37638,8808.21059359641,12.5,3.415650255319866,0.20001651020308528,0.20001651020308528,29.997523673960437,59.30829376847934,-1.6093553648258216,-1.5724913688072644,1,24.81939599,-76.26096603,93.6,89.30581744243977,293.6312573441667,3.12025755916813,5.684289435002988,1.1663923189238081,-0.08487004351561625,0.5018048259653026,1.0384214944302799,0.6119167424749764,-0.9689251258804356,-0.5293035946455971,-0.44080464483978893,0.5846138558098111,0.04883341497352287,NA,NA,13.879999999999999,1.7253985046939153,5,0.7716216689544169,454,2.903,1.145,15.64,1.5820872289478853,0.01667,HW,0.9008810572687225,0.887468030690537,0.5187736823975198,10.264628820960699,1.0779844031193762
2,94Urchin,2019-08-05,10:00:00,dd,"RM, HW, RG",RM,2_2,2,30,2,259,3.7,1.066,9.025,T2Q2,0.01798,0.37533,8808.21059359641,16.125,2.6575364531836625,0.20001651020308528,0.20001651020308528,29.997523673960437,59.30829376847934,-1.6093553648258216,-1.5724913688072644,1,24.81939599,-76.26096603,93.6,89.30581744243977,293.6312573441667,3.12025755916813,5.684289435002988,1.1663923189238081,-0.08487004351561625,0.5018048259653026,1.0384214944302799,0.6119167424749764,1.0723627201334762,-0.025942595083123493,-0.44080464483978893,0.5846138558098111,0.04883341497352287,NA,NA,11.72,4.265794181626675,5,1.9077211536280658,398,3.197,3.844,11.16,2.0206434618705,0.01654,RM,0.6507537688442211,1.050179211469534,0.33343759774788867,2.347814776274714,1.0870616686819832
2,94Urchin,2019-08-05,10:00:00,dd,"RM, HW, RG",RG,2_3,2,30,3,109,5,0.404,6.819,T2Q3,0.01733,0.36733,8808.21059359641,13.25,1.5545631755148024,0.20001651020308528,0.20001651020308528,29.997523673960437,59.30829376847934,-1.6093553648258216,-1.5724913688072644,1,24.81939599,-76.26096603,93.6,89.30581744243977,293.6312573441667,3.12025755916813,5.684289435002988,1.1663923189238081,-0.08487004351561625,0.5018048259653026,1.0384214944302799,0.6119167424749764,1.8305553486529293,-0.425159939563706,-0.44080464483978893,0.5846138558098111,0.04883341497352287,NA,NA,10.2,2.9043071462915218,5,1.2988456413292537,120,0.571,2.795,6.62,0.27748873851023215,0.01719,RM,0.9083333333333333,1.5407854984894258,0.7075306479859896,2.4397137745974957,1.0081442699243748
2,94Urchin,2019-08-05,10:00:00,dd,"RM, HW, RG",RM,3_1,3,210,1,271,0,NA,NA,T3Q1,0.01797,0.37638,8808.21059359641,12.5,3.415650255319866,0.20001651020308528,0.20001651020308528,29.997523673960437,59.30829376847934,-1.6093553648258216,-1.5724913688072644,1,24.81939599,-76.26096603,93.6,89.30581744243977,293.6312573441667,3.12025755916813,5.684289435002988,1.1663923189238081,-0.08487004351561625,0.5018048259653026,1.0384214944302799,0.6119167424749764,-1.0855701456526592,-0.5293035946455971,-0.44080464483978893,0.5846138558098111,0.04883341497352287,NA,NA,10.56,1.6379865689315039,5,0.7325298628724976,193,1.5,2.14,16.92,3.3010604356782087,0.01667,HW,1.4041450777202074,0.624113475177305,NA,NA,1.0779844031193762
2,94Urchin,2019-08-05,10:00:00,dd,"RM, HW, RG",RG,3_2,3,210,2,117,1.7,NA,NA,T3Q2,0.01798,0.37533,8808.21059359641,16.125,2.6575364531836625,0.20001651020308528,0.20001651020308528,29.997523673960437,59.30829376847934,-1.6093553648258216,-1.5724913688072644,1,24.81939599,-76.26096603,93.6,89.30581744243977,293.6312573441667,3.12025755916813,5.684289435002988,1.1663923189238081,-0.08487004351561625,0.5018048259653026,1.0384214944302799,0.6119167424749764,-0.09408747758875913,-0.025942595083123493,-0.44080464483978893,0.5846138558098111,0.04883341497352287,NA,NA,10.9,1.4730919862656238,5,0.6587867636800242,148,1.006,3.793,11.56,1.1326958991715297,0.01654,RM,0.7905405405405406,0.9429065743944637,NA,NA,1.0870616686819832
2,94Urchin,2019-08-05,10:00:00,dd,"RM, HW, RG",HW,3_3,3,210,3,65,3.2,NA,NA,T3Q3,0.01733,0.36733,8808.21059359641,13.25,1.5545631755148024,0.20001651020308528,0.20001651020308528,29.997523673960437,59.30829376847934,-1.6093553648258216,-1.5724913688072644,1,24.81939599,-76.26096603,93.6,89.30581744243977,293.6312573441667,3.12025755916813,5.684289435002988,1.1663923189238081,-0.08487004351561625,0.5018048259653026,1.0384214944302799,0.6119167424749764,0.7807501707029174,-0.425159939563706,-0.44080464483978893,0.5846138558098111,0.04883341497352287,NA,NA,10.58,3.9200765298652014,5,1.753111519556015,81,0.353,4.191,7.42,0.8814760348415605,0.01719,HW,0.8024691358024691,1.4258760107816713,NA,NA,1.0081442699243748
2,Damsel,2019-08-05,11:30:00,natural,"RM, HW, RG",HW,1_1,1,120,1,275,0,NA,NA,T1Q1,0.01729,0.36271000000000003,348.3875749023351,15,6.377042156569663,0.5397539099875087,0.5397539099875087,22.232354000506845,33.22996056815683,-0.616641965542113,-0.6028222976556399,0.16666666666666666,24.820622,-76.255838,151.2,55.46231456866367,15.670296312050116,6.800899265842609,2.787954764591208,1.9302207640760178,0.9697354496318015,1.139537680329653,-0.4154949565170282,1.1065392031020467,-1.0855701456526592,-0.18215807770596013,-0.6063972919848614,-0.035035090882315184,-0.37136614100198684,0,1.2236643728386054,14.34,3.1926478039395456,5,1.4277955035648489,147,0.688,5.083,8.86,0.8734987120768982,0.01727,RM,1.870748299319728,1.6185101580135441,NA,NA,1.0011580775911986
2,Damsel,2019-08-05,11:30:00,natural,"RM, HW, RG",RG,1_2,1,120,2,159,1.7,NA,NA,T1Q2,0.01799,0.36727,348.3875749023351,11.75,0.8660254037844386,0.5397539099875087,0.5397539099875087,22.232354000506845,33.22996056815683,-0.616641965542113,-0.6028222976556399,0.16666666666666666,24.820622,-76.255838,151.2,55.46231456866367,15.670296312050116,6.800899265842609,2.787954764591208,1.9302207640760178,0.9697354496318015,1.139537680329653,-0.4154949565170282,1.1065392031020467,-0.09408747758875913,-0.6334472497274882,-0.6063972919848614,-0.035035090882315184,-0.37136614100198684,0,1.2236643728386054,12.24,2.3373061416938947,5,1.0452750834110607,175,0.578,2.634,8.58,2.8455227990652263,0.01812,HW,0.9085714285714286,1.4265734265734267,NA,NA,0.9928256070640176
2,Damsel,2019-08-05,11:30:00,natural,"RM, HW, RG",RM,1_3,1,120,3,112,3.2,NA,NA,T1Q3,0.017150000000000002,0.35914,348.3875749023351,11,1.632993161855452,0.5397539099875087,0.5397539099875087,22.232354000506845,33.22996056815683,-0.616641965542113,-0.6028222976556399,0.16666666666666666,24.820622,-76.255838,151.2,55.46231456866367,15.670296312050116,6.800899265842609,2.787954764591208,1.9302207640760178,0.9697354496318015,1.139537680329653,-0.4154949565170282,1.1065392031020467,0.7807501707029174,-0.7375909048093793,-0.6063972919848614,-0.035035090882315184,-0.37136614100198684,0,1.2236643728386054,11.42,1.7369513522260778,5,0.776788259437538,94,0.215,3.352,6.18,0.8983317872590284,0.01694,RM,1.1914893617021276,1.84789644012945,NA,NA,1.012396694214876
2,Damsel,2019-08-05,11:30:00,natural,"RM, HW, RG",RM,2_1,2,30,1,260,0,1.369,6.101,T2Q1,0.01729,0.36271000000000003,348.3875749023351,15,6.377042156569663,0.5397539099875087,0.5397539099875087,22.232354000506845,33.22996056815683,-0.616641965542113,-0.6028222976556399,0.16666666666666666,24.820622,-76.255838,151.2,55.46231456866367,15.670296312050116,6.800899265842609,2.787954764591208,1.9302207640760178,0.9697354496318015,1.139537680329653,-0.4154949565170282,1.1065392031020467,-1.0855701456526592,-0.18215807770596013,-0.6063972919848614,-0.035035090882315184,-0.37136614100198684,0,1.2236643728386054,11.4,1.2509996003196804,5,0.5594640292279746,277,1.153,2.89,10.74,1.0807404868885035,0.01727,HW,0.9386281588447654,1.0614525139664805,1.1873373807458802,2.1110726643598614,1.0011580775911986
2,Damsel,2019-08-05,11:30:00,natural,"RM, HW, RG",HW,2_2,2,30,2,151,1.6,0.298,1.472,T2Q2,0.01799,0.36727,348.3875749023351,11.75,0.8660254037844386,0.5397539099875087,0.5397539099875087,22.232354000506845,33.22996056815683,-0.616641965542113,-0.6028222976556399,0.16666666666666666,24.820622,-76.255838,151.2,55.46231456866367,15.670296312050116,6.800899265842609,2.787954764591208,1.9302207640760178,0.9697354496318015,1.139537680329653,-0.4154949565170282,1.1065392031020467,-0.1524099874748708,-0.6334472497274882,-0.6063972919848614,-0.035035090882315184,-0.37136614100198684,0,1.2236643728386054,13.94,1.3921206844235885,5,0.6225752966509353,198,0.68,4.669,6.98,1.194571052721436,0.01812,RM,0.7626262626262627,1.9971346704871058,0.438235294117647,0.31527093596059114,0.9928256070640176
2,Damsel,2019-08-05,11:30:00,natural,"RM, HW, RG",RG,2_3,2,30,3,76,3.1,0.309,1.661,T2Q3,0.017150000000000002,0.35914,348.3875749023351,11,1.632993161855452,0.5397539099875087,0.5397539099875087,22.232354000506845,33.22996056815683,-0.616641965542113,-0.6028222976556399,0.16666666666666666,24.820622,-76.255838,151.2,55.46231456866367,15.670296312050116,6.800899265842609,2.787954764591208,1.9302207640760178,0.9697354496318015,1.139537680329653,-0.4154949565170282,1.1065392031020467,0.7224276608168057,-0.7375909048093793,-0.6063972919848614,-0.035035090882315184,-0.37136614100198684,0,1.2236643728386054,10.46,2.0144478151592806,5,0.9008884503644166,91,0.289,2.12,6.9799999999999995,0.7293833011524188,0.01694,RM,0.8351648351648352,1.4985673352435531,1.0692041522491351,0.7834905660377358,1.012396694214876
2,Damsel,2019-08-05,11:30:00,natural,"RM, HW, RG",RG,3_1,3,210,1,266,0,NA,NA,T3Q1,0.01729,0.36271000000000003,348.3875749023351,15,6.377042156569663,0.5397539099875087,0.5397539099875087,22.232354000506845,33.22996056815683,-0.616641965542113,-0.6028222976556399,0.16666666666666666,24.820622,-76.255838,151.2,55.46231456866367,15.670296312050116,6.800899265842609,2.787954764591208,1.9302207640760178,0.9697354496318015,1.139537680329653,-0.4154949565170282,1.1065392031020467,-1.0855701456526592,-0.18215807770596013,-0.6063972919848614,-0.035035090882315184,-0.37136614100198684,0,1.2236643728386054,12.94,0.7503332592921628,5,0.3355592347112503,319,1.355,3.76,8.2,0.5244044240850758,0.01727,RM,0.8338557993730408,1.578048780487805,NA,NA,1.0011580775911986
2,Damsel,2019-08-05,11:30:00,natural,"RM, HW, RG",RM,3_2,3,210,2,268,1.8,NA,NA,T3Q2,0.01799,0.36727,348.3875749023351,11.75,0.8660254037844386,0.5397539099875087,0.5397539099875087,22.232354000506845,33.22996056815683,-0.616641965542113,-0.6028222976556399,0.16666666666666666,24.820622,-76.255838,151.2,55.46231456866367,15.670296312050116,6.800899265842609,2.787954764591208,1.9302207640760178,0.9697354496318015,1.139537680329653,-0.4154949565170282,1.1065392031020467,-0.03576496770264732,-0.6334472497274882,-0.6063972919848614,-0.035035090882315184,-0.37136614100198684,0,1.2236643728386054,13.82,1.0134100848126588,5,0.4532107677449864,188,0.582,6.988,8.86,0.8203657720797474,0.01812,HW,1.425531914893617,1.559819413092551,NA,NA,0.9928256070640176
2,Damsel,2019-08-05,11:30:00,natural,"RM, HW, RG",HW,3_3,3,210,3,92,3.4,NA,NA,T3Q3,0.017150000000000002,0.35914,348.3875749023351,11,1.632993161855452,0.5397539099875087,0.5397539099875087,22.232354000506845,33.22996056815683,-0.616641965542113,-0.6028222976556399,0.16666666666666666,24.820622,-76.255838,151.2,55.46231456866367,15.670296312050116,6.800899265842609,2.787954764591208,1.9302207640760178,0.9697354496318015,1.139537680329653,-0.4154949565170282,1.1065392031020467,0.8973951904751408,-0.7375909048093793,-0.6063972919848614,-0.035035090882315184,-0.37136614100198684,0,1.2236643728386054,11.12,1.5912259424732873,5,0.711617874986288,212,1.042,4.449,9.26,1.6318700928689147,0.01694,RM,0.4339622641509434,1.2008639308855291,NA,NA,1.012396694214876
2,Cow,2019-08-05,12:30:00,dd,"RM, HW, RG",HW,1_1,1,120,1,142,0,NA,NA,T1Q1,0.01765,0.37396999999999997,20.142913271590615,15.75,4.112987559751022,0.3791904228834991,0.3791904228834991,5.274394814065417,28.168037603119096,-0.9697167650291272,-0.9501024008217398,1,24.818844,-76.265989,31.2,33.44243241718451,3.818999900780046,5.915370596982585,1.480799421625375,1.792676165097743,0.5946477120233433,0.9111381798763359,-1.0716672823523907,1.0174712344706336,-1.0855701456526592,-0.07801442262406905,-0.9680266536021479,-0.15531176690406046,-0.644764102708077,NA,NA,11.040000000000001,2.0329781110479277,5,0.9091754506144565,161,1.7,3.867,10.98,2.422189092535923,0.016730000000000002,RM,0.8819875776397516,1.005464480874317,NA,NA,1.0549910340705317
2,Cow,2019-08-05,12:30:00,dd,"RM, HW, RG",RM,1_2,1,120,2,103,1,NA,NA,T1Q2,0.017159999999999998,0.37011000000000005,20.142913271590615,16.25,3.774917217635375,0.3791904228834991,0.3791904228834991,5.274394814065417,28.168037603119096,-0.9697167650291272,-0.9501024008217398,1,24.818844,-76.265989,31.2,33.44243241718451,3.818999900780046,5.915370596982585,1.480799421625375,1.792676165097743,0.5946477120233433,0.9111381798763359,-1.0716672823523907,1.0174712344706336,-0.5023450467915415,-0.008585319236141645,-0.9680266536021479,-0.15531176690406046,-0.644764102708077,NA,NA,11.04,1.3831124321616086,5,0.6185466837676846,120,0.482,0.736,9.42,1.4906374475371262,0.01742,HW,0.8583333333333333,1.1719745222929936,NA,NA,0.9850746268656715
2,Cow,2019-08-05,12:30:00,dd,"RM, HW, RG",RG,1_3,1,120,3,24,2.5,NA,NA,T1Q3,0.01629,0.36556,20.142913271590615,13.75,4.7871355387816905,0.3791904228834991,0.3791904228834991,5.274394814065417,28.168037603119096,-0.9697167650291272,-0.9501024008217398,1,24.818844,-76.265989,31.2,33.44243241718451,3.818999900780046,5.915370596982585,1.480799421625375,1.792676165097743,0.5946477120233433,0.9111381798763359,-1.0716672823523907,1.0174712344706336,0.372492601500135,-0.3557308361757786,-0.9680266536021479,-0.15531176690406046,-0.644764102708077,NA,NA,7.78,1.2437845472588895,5,0.5562373594069353,44,0.312,1.482,8.56,1.3575713609236164,0.01821,RM,0.5454545454545454,0.9088785046728972,NA,NA,0.8945634266886325
2,Cow,2019-08-05,12:30:00,dd,"RM, HW, RG",HW,2_1,2,30,1,159,0,1.062,4.929,T2Q1,0.01765,0.37396999999999997,20.142913271590615,15.75,4.112987559751022,0.3791904228834991,0.3791904228834991,5.274394814065417,28.168037603119096,-0.9697167650291272,-0.9501024008217398,1,24.818844,-76.265989,31.2,33.44243241718451,3.818999900780046,5.915370596982585,1.480799421625375,1.792676165097743,0.5946477120233433,0.9111381798763359,-1.0716672823523907,1.0174712344706336,-1.0855701456526592,-0.07801442262406905,-0.9680266536021479,-0.15531176690406046,-0.644764102708077,NA,NA,12.28,2.0608250774871695,5,0.9216289925995165,95,1.043,1.405,8.26,1.0114346246792225,0.016730000000000002,HW,1.6736842105263159,1.486682808716707,1.018216682646213,3.508185053380783,1.0549910340705317
2,Cow,2019-08-05,12:30:00,dd,"RM, HW, RG",RG,2_2,2,30,2,107,0.9,0.646,2.635,T2Q2,0.017159999999999998,0.37011000000000005,20.142913271590615,16.25,3.774917217635375,0.3791904228834991,0.3791904228834991,5.274394814065417,28.168037603119096,-0.9697167650291272,-0.9501024008217398,1,24.818844,-76.265989,31.2,33.44243241718451,3.818999900780046,5.915370596982585,1.480799421625375,1.792676165097743,0.5946477120233433,0.9111381798763359,-1.0716672823523907,1.0174712344706336,-0.5606675566776532,-0.008585319236141645,-0.9680266536021479,-0.15531176690406046,-0.644764102708077,NA,NA,11.94,2.2941229260874407,5,1.0259629622944486,77,0.755,2.231,7.9399999999999995,2.5822470834527045,0.01742,RM,1.3896103896103895,1.5037783375314862,0.8556291390728477,1.1810847153742716,0.9850746268656715
2,Cow,2019-08-05,12:30:00,dd,"RM, HW, RG",RM,2_3,2,30,3,75,2.4,0.894,7.065,T2Q3,0.01629,0.36556,20.142913271590615,13.75,4.7871355387816905,0.3791904228834991,0.3791904228834991,5.274394814065417,28.168037603119096,-0.9697167650291272,-0.9501024008217398,1,24.818844,-76.265989,31.2,33.44243241718451,3.818999900780046,5.915370596982585,1.480799421625375,1.792676165097743,0.5946477120233433,0.9111381798763359,-1.0716672823523907,1.0174712344706336,0.3141700916140232,-0.3557308361757786,-0.9680266536021479,-0.15531176690406046,-0.644764102708077,NA,NA,10.68,2.9802684442848433,5,1.3328165665236908,29,0.083,0.273,6.12,2.6395075298244555,0.01821,RM,2.586206896551724,1.7450980392156863,10.771084337349397,25.87912087912088,0.8945634266886325
